amount,created,project_id
20,5/30/14,2479
20,6/3/14,2479
100,6/4/14,2479
299,6/6/14,2479
50,5/26/14,2496
25,5/26/14,2496
50,5/26/14,2496
99,5/26/14,2496
25,5/26/14,2496
50,5/26/14,2496
100,5/26/14,2496
100,5/27/14,2496
50,5/27/14,2496
350,5/28/14,2496
50,5/29/14,2496
140,5/30/14,2496
25,5/30/14,2496
25,5/30/14,2496
500,5/30/14,2496
5,5/30/14,2496
50,5/31/14,2496
20,6/2/14,2496
150,6/2/14,2496
100,6/3/14,2496
20,6/8/14,2496
50,6/13/14,2496
50,6/15/14,2496
150,6/16/14,2496
10,6/16/14,2496
100,6/19/14,2496
100,6/19/14,2496
25,6/20/14,2496
99,6/20/14,2496
5,6/20/14,2496
50,6/23/14,2496
50,6/23/14,2496
5,6/23/14,2496
40,6/24/14,2496
10,6/26/14,2496
30,6/26/14,2496
20,6/26/14,2496
30,6/26/14,2496
30,6/27/14,2496
30,6/28/14,2496
625,6/29/14,2496
10,6/16/14,2499
25,6/20/14,2499
25,6/21/14,2499
20,6/22/14,2499
100,6/23/14,2499
5,6/23/14,2499
25,6/24/14,2499
10,6/29/14,2499
50,6/30/14,2499
100,6/30/14,2499
25,7/1/14,2499
105,7/5/14,2499
100,8/5/14,2504
25,8/22/14,2507
25,8/23/14,2507
25,8/23/14,2507
20,8/23/14,2507
35,8/23/14,2507
25,8/24/14,2507
25,8/25/14,2507
50,8/25/14,2507
25,8/26/14,2507
10,8/26/14,2507
50,8/26/14,2507
500,8/26/14,2507
20,8/26/14,2507
25,8/26/14,2507
25,8/27/14,2507
150,8/27/14,2507
25,8/27/14,2507
10,8/27/14,2507
50,8/27/14,2507
10,8/27/14,2507
50,8/27/14,2507
50,8/27/14,2507
50,8/28/14,2507
30,8/28/14,2507
100,8/28/14,2507
20,8/28/14,2507
50,8/29/14,2507
15,8/29/14,2507
25,8/29/14,2507
25,8/30/14,2507
10,8/30/14,2507
50,9/2/14,2507
25,9/3/14,2507
25,9/3/14,2507
25,9/3/14,2507
25,9/4/14,2507
15,9/4/14,2507
10,9/5/14,2507
50,9/5/14,2507
25,9/6/14,2507
35,9/6/14,2507
25,9/6/14,2507
25,9/8/14,2507
10,9/8/14,2507
25,9/8/14,2507
25,9/8/14,2507
25,9/8/14,2507
50,9/8/14,2507
50,9/8/14,2507
25,9/8/14,2507
40,9/8/14,2507
75,9/8/14,2507
25,9/8/14,2507
60,9/8/14,2507
25,9/8/14,2507
5,9/8/14,2507
26,9/9/14,2507
25,9/9/14,2507
20,9/9/14,2507
25,9/9/14,2507
25,9/10/14,2507
25,9/10/14,2507
25,9/10/14,2507
30,9/10/14,2507
40,9/10/14,2507
25,9/10/14,2507
15,9/10/14,2507
25,9/10/14,2507
19,9/12/14,2507
100,6/2/14,2517
100,6/2/14,2517
100,6/2/14,2517
200,6/2/14,2517
200,6/2/14,2517
100,6/3/14,2517
100,6/9/14,2517
25,6/9/14,2517
50,6/10/14,2517
20,6/14/14,2517
25,6/24/14,2517
25,6/30/14,2517
25,5/19/14,2527
175,6/30/14,2528
50,6/30/14,2528
25,6/30/14,2528
500,6/30/14,2528
50,6/30/14,2528
100,6/30/14,2528
50,6/30/14,2528
250,7/3/14,2528
15,7/6/14,2528
5,7/11/14,2528
25,7/12/14,2528
200,7/22/14,2528
1,7/23/14,2528
25,7/23/14,2528
10,7/24/14,2528
200,7/25/14,2528
25,7/29/14,2528
50,7/31/14,2528
100,7/31/14,2528
5,8/5/14,2528
50,8/6/14,2528
25,8/7/14,2528
40,8/8/14,2528
100,8/8/14,2528
50,8/12/14,2528
5,5/19/14,2530
100,5/21/14,2530
100,5/21/14,2530
25,5/22/14,2530
25,5/22/14,2530
50,5/27/14,2530
20,5/28/14,2530
50,5/30/14,2530
1,6/15/14,2530
25,5/19/14,2541
50,5/20/14,2541
75,5/21/14,2541
25,5/21/14,2541
500,5/24/14,2541
100,5/24/14,2541
100,5/24/14,2541
50,5/24/14,2541
1000,6/7/14,2541
50,6/8/14,2541
100,6/18/14,2541
10,6/22/14,2541
1,6/22/14,2541
10,6/22/14,2541
205,6/23/14,2541
5,7/21/14,2546
25,7/21/14,2546
5,7/21/14,2546
20,7/21/14,2546
10,7/21/14,2546
100,7/21/14,2546
25,7/21/14,2546
50,7/21/14,2546
100,7/21/14,2546
25,7/21/14,2546
5,7/21/14,2546
20,7/21/14,2546
5,7/21/14,2546
20,7/21/14,2546
10,7/21/14,2546
100,7/21/14,2546
3,7/21/14,2546
5,7/21/14,2546
100,7/22/14,2546
25,7/23/14,2546
25,7/23/14,2546
8,7/23/14,2546
25,7/23/14,2546
50,7/23/14,2546
50,7/23/14,2546
100,7/23/14,2546
10,7/23/14,2546
35,7/24/14,2546
200,7/24/14,2546
20,7/25/14,2546
25,7/25/14,2546
15,7/25/14,2546
25,7/25/14,2546
15,7/25/14,2546
10,7/25/14,2546
2,7/25/14,2546
20,7/25/14,2546
25,7/25/14,2546
30,7/26/14,2546
500,7/26/14,2546
25,7/26/14,2546
5,7/26/14,2546
10,7/26/14,2546
3,7/26/14,2546
10,7/26/14,2546
25,7/27/14,2546
25,7/27/14,2546
10,7/27/14,2546
10,7/27/14,2546
15,7/27/14,2546
100,7/27/14,2546
35,7/27/14,2546
25,7/27/14,2546
100,7/27/14,2546
10,7/27/14,2546
20,7/28/14,2546
20,7/28/14,2546
25,7/28/14,2546
10,7/28/14,2546
30,7/28/14,2546
15,7/28/14,2546
25,7/28/14,2546
5,7/28/14,2546
25,7/28/14,2546
50,7/29/14,2546
25,7/29/14,2546
25,7/29/14,2546
5,7/29/14,2546
25,7/30/14,2546
10,7/30/14,2546
25,7/30/14,2546
25,7/30/14,2546
9,7/30/14,2546
10,7/30/14,2546
15,7/30/14,2546
30,7/30/14,2546
25,7/31/14,2546
25,8/1/14,2546
15,8/1/14,2546
10,8/1/14,2546
10,8/1/14,2546
25,8/1/14,2546
5,8/1/14,2546
25,8/1/14,2546
15,8/2/14,2546
25,8/3/14,2546
100,8/3/14,2546
50,8/3/14,2546
25,8/4/14,2546
20,8/4/14,2546
50,8/4/14,2546
30,8/5/14,2546
100,8/5/14,2546
60,8/5/14,2546
25,8/5/14,2546
1,8/6/14,2546
10,8/6/14,2546
5,8/6/14,2546
10,8/7/14,2546
10,8/7/14,2546
5,8/8/14,2546
20,8/9/14,2546
5,8/9/14,2546
15,8/9/14,2546
31,8/9/14,2546
200,8/9/14,2546
20,8/9/14,2546
25,8/10/14,2546
25,8/10/14,2546
25,8/10/14,2546
25,8/10/14,2546
4,8/11/14,2546
25,8/11/14,2546
15,8/11/14,2546
200,8/11/14,2546
50,8/11/14,2546
5,8/12/14,2546
50,8/12/14,2546
3,8/12/14,2546
25,8/12/14,2546
10,8/14/14,2546
75,8/14/14,2546
21,8/17/14,2546
25,8/18/14,2546
25,8/18/14,2546
5,8/18/14,2546
75,8/18/14,2546
20,8/18/14,2546
5,8/18/14,2546
40,8/19/14,2546
5,8/19/14,2546
20,8/21/14,2546
15,8/21/14,2546
100,8/22/14,2546
5,8/22/14,2546
20,8/22/14,2546
25,8/23/14,2546
25,8/23/14,2546
25,8/23/14,2546
5,8/24/14,2546
20,8/25/14,2546
30,8/26/14,2546
25,8/27/14,2546
50,8/27/14,2546
5,8/27/14,2546
55,8/28/14,2546
75,8/28/14,2546
50,8/28/14,2546
40,8/28/14,2546
25,8/29/14,2546
25,9/1/14,2546
25,9/1/14,2546
10,9/6/14,2546
10,9/7/14,2546
1,9/7/14,2546
25,9/12/14,2546
25,9/12/14,2546
25,9/13/14,2546
11,9/13/14,2546
25,9/13/14,2546
20,9/14/14,2546
10,9/15/14,2546
15,9/17/14,2546
25,9/17/14,2546
5,9/17/14,2546
15,9/18/14,2546
10,9/19/14,2546
15,9/19/14,2546
25,9/19/14,2546
50,9/19/14,2546
20,5/19/14,2550
25,5/22/14,2550
25,6/9/14,2570
25,6/10/14,2570
25,6/10/14,2570
60,6/11/14,2570
50,6/12/14,2570
100,6/19/14,2570
100,6/20/14,2570
10,6/30/14,2570
480,7/3/14,2570
1,7/5/14,2570
250,7/5/14,2570
50,7/6/14,2570
5,7/6/14,2570
5,7/9/14,2570
5,7/11/14,2570
75,7/17/14,2570
10,7/28/14,2570
25,7/30/14,2570
25,7/30/14,2570
100,7/24/14,2584
25,7/24/14,2584
5,7/24/14,2584
100,7/29/14,2584
25,6/5/14,2591
100,6/5/14,2591
50,6/6/14,2591
25,6/7/14,2591
100,6/11/14,2591
75,6/12/14,2591
50,6/17/14,2591
20,6/17/14,2591
25,6/17/14,2591
99,6/18/14,2591
51,6/18/14,2591
10,6/21/14,2591
151,6/21/14,2591
30,6/22/14,2591
25,6/22/14,2591
2,6/22/14,2591
20,6/23/14,2591
25,6/23/14,2591
150,6/23/14,2591
20,6/26/14,2591
25,6/29/14,2591
25,7/1/14,2591
20,6/1/14,2619
100,6/1/14,2619
100,6/1/14,2619
100,6/1/14,2619
50,6/1/14,2619
100,6/1/14,2619
25,6/2/14,2619
100,6/2/14,2619
50,6/2/14,2619
50,6/2/14,2619
25,6/2/14,2619
50,6/2/14,2619
20,6/2/14,2619
20,6/2/14,2619
75,6/3/14,2619
25,6/3/14,2619
100,6/3/14,2619
50,6/3/14,2619
100,6/4/14,2619
10,6/5/14,2619
25,6/5/14,2619
100,6/5/14,2619
20,6/5/14,2619
50,6/5/14,2619
25,6/5/14,2619
25,6/5/14,2619
100,6/6/14,2619
100,6/6/14,2619
100,6/6/14,2619
25,6/8/14,2619
15,6/9/14,2619
20,6/9/14,2619
5,6/9/14,2619
30,6/9/14,2619
5,6/9/14,2619
50,6/9/14,2619
100,6/9/14,2619
20,6/9/14,2619
25,6/9/14,2619
100,6/9/14,2619
20,6/9/14,2619
75,6/9/14,2619
25,6/10/14,2619
50,6/10/14,2619
25,6/11/14,2619
75,6/11/14,2619
25,6/11/14,2619
100,6/11/14,2619
20,6/12/14,2619
25,6/12/14,2619
10,6/12/14,2619
50,6/12/14,2619
500,6/13/14,2619
100,6/13/14,2619
1000,6/15/14,2619
25,6/16/14,2619
40,6/17/14,2619
99,6/17/14,2619
25,6/17/14,2619
5,6/18/14,2619
100,6/18/14,2619
30,6/19/14,2619
20,6/19/14,2619
10,6/21/14,2619
25,6/21/14,2619
60,6/21/14,2619
20,6/21/14,2619
25,6/21/14,2619
10,6/22/14,2619
100,6/22/14,2619
100,6/22/14,2619
25,6/23/14,2619
10,6/23/14,2619
25,6/23/14,2619
15,6/24/14,2619
50,6/24/14,2619
100,6/24/14,2619
50,6/25/14,2619
100,6/25/14,2619
20,6/26/14,2619
15000,6/26/14,2619
25,6/26/14,2619
25,6/26/14,2619
25,6/27/14,2619
25,6/27/14,2619
50,6/30/14,2619
25,6/30/14,2619
5,7/2/14,2619
50,7/3/14,2619
1,7/5/14,2619
50,7/5/14,2619
100,7/5/14,2619
15,7/6/14,2619
100,7/8/14,2619
25,7/8/14,2619
150,7/9/14,2619
25,7/10/14,2619
50,7/10/14,2619
50,7/10/14,2619
25,7/10/14,2619
25,7/10/14,2619
20,7/10/14,2619
20,7/10/14,2619
20,7/10/14,2619
15,7/10/14,2619
20,7/10/14,2619
25,7/10/14,2619
10,7/10/14,2619
50,7/10/14,2619
25,7/10/14,2619
25,7/10/14,2619
25,7/10/14,2619
25,7/10/14,2619
40,7/11/14,2619
25,7/11/14,2619
10,7/11/14,2619
25,7/11/14,2619
5,7/11/14,2619
50,7/11/14,2619
500,7/11/14,2619
5,7/11/14,2619
25,7/11/14,2619
25,7/11/14,2619
25,7/11/14,2619
100,6/2/14,2620
100,6/2/14,2620
99,6/3/14,2620
25,6/3/14,2620
10,6/3/14,2620
100,6/5/14,2620
20,6/5/14,2620
5,6/5/14,2620
25,6/30/14,2620
25,7/1/14,2620
25,7/2/14,2620
125,7/3/14,2620
100,7/9/14,2620
5,7/11/14,2620
100,6/30/14,2622
145,6/30/14,2622
25,7/1/14,2622
200,7/1/14,2622
100,7/1/14,2622
15,7/2/14,2622
50,7/2/14,2622
40,7/2/14,2622
5,7/2/14,2622
25,7/2/14,2622
5,7/2/14,2622
100,7/2/14,2622
50,7/2/14,2622
25,7/2/14,2622
15,7/6/14,2622
50,7/9/14,2622
25,7/9/14,2622
10,7/11/14,2622
20,7/14/14,2622
100,7/18/14,2622
75,7/18/14,2622
50,7/18/14,2622
100,7/18/14,2622
50,7/19/14,2622
25,7/19/14,2622
25,7/20/14,2622
100,7/21/14,2622
20,7/21/14,2622
35,7/24/14,2622
1000,7/27/14,2622
100,7/28/14,2622
288,7/28/14,2622
50,7/30/14,2622
50,7/30/14,2622
25,7/30/14,2622
250,8/2/14,2622
25,8/5/14,2622
5,8/5/14,2622
2,8/7/14,2622
10,8/7/14,2622
10,8/8/14,2622
10,8/8/14,2622
50,8/8/14,2622
100,8/9/14,2622
10,8/9/14,2622
25,7/18/14,2625
25,7/18/14,2625
80,7/19/14,2625
10,7/22/14,2625
100,8/5/14,2625
2,8/13/14,2625
100,6/9/14,2633
100,6/12/14,2633
25,6/18/14,2633
100,6/18/14,2633
5,6/30/14,2633
20,6/30/14,2633
1,7/5/14,2633
100,8/5/14,2637
20,6/18/14,2638
100,6/18/14,2638
25,6/24/14,2638
6,6/24/14,2638
5,7/1/14,2638
6,7/5/14,2638
50,7/11/14,2638
25,7/13/14,2638
25,7/28/14,2648
50,7/28/14,2648
10,7/28/14,2648
10,7/29/14,2648
50,7/30/14,2648
100,7/30/14,2648
25,7/30/14,2648
30,8/2/14,2648
3,8/2/14,2648
25,8/4/14,2648
100,8/4/14,2648
30,8/4/14,2648
25,8/4/14,2648
250,8/4/14,2648
25,8/5/14,2648
60,8/5/14,2648
100,8/5/14,2648
200,8/6/14,2648
900,8/6/14,2648
20,8/7/14,2648
25,8/7/14,2648
100,8/7/14,2648
100,8/8/14,2648
50,8/8/14,2648
25,8/8/14,2648
100,8/8/14,2648
150,8/15/14,2648
25,8/19/14,2648
25,8/21/14,2648
20,8/21/14,2648
25,9/10/14,2649
25,9/18/14,2649
25,7/3/14,2659
100,7/5/14,2659
10,7/7/14,2659
50,7/9/14,2659
10,7/11/14,2659
100,7/11/14,2659
10,6/16/14,2668
20,6/16/14,2668
15,6/17/14,2668
25,6/17/14,2668
20,6/17/14,2668
100,6/17/14,2668
25,6/17/14,2668
100,6/17/14,2668
50,6/18/14,2668
49,6/18/14,2668
25,6/21/14,2668
25,6/24/14,2668
200,6/24/14,2668
30,6/24/14,2668
5,6/25/14,2668
25,7/2/14,2668
400,7/4/14,2668
5,7/5/14,2668
75,7/5/14,2668
1,7/7/14,2668
5,7/7/14,2668
10,7/8/14,2681
20,7/8/14,2681
15,7/8/14,2681
15,7/8/14,2681
15,7/8/14,2681
25,7/9/14,2681
4,7/11/14,2681
10,10/2/14,2701
10,10/2/14,2701
25,10/2/14,2701
75,10/2/14,2701
20,10/2/14,2701
20,10/2/14,2701
10,10/2/14,2701
120,10/2/14,2701
25,10/2/14,2701
50,10/2/14,2701
700,10/2/14,2701
320,10/2/14,2701
100,10/2/14,2701
50,10/2/14,2701
120,10/2/14,2701
25,10/2/14,2701
60,10/2/14,2701
40,10/3/14,2701
50,10/3/14,2701
120,10/3/14,2701
100,10/6/14,2701
20,10/6/14,2701
125,10/7/14,2701
50,10/8/14,2701
25,10/8/14,2701
120,10/9/14,2701
25,10/9/14,2701
50,10/10/14,2701
20,10/11/14,2701
40,10/11/14,2701
40,10/12/14,2701
50,10/13/14,2701
25,10/13/14,2701
120,10/14/14,2701
5,10/16/14,2701
25,10/17/14,2701
100,10/17/14,2701
100,10/20/14,2701
120,10/20/14,2701
200,10/20/14,2701
50,10/20/14,2701
50,10/20/14,2701
25,10/21/14,2701
30,10/21/14,2701
50,10/21/14,2701
75,10/21/14,2701
300,10/22/14,2701
100,10/23/14,2701
25,10/23/14,2701
5,10/23/14,2701
25,10/23/14,2701
50,10/23/14,2701
30,10/23/14,2701
15,10/23/14,2701
15,10/23/14,2701
25,10/23/14,2701
5,10/23/14,2701
3,10/23/14,2701
15,10/23/14,2701
20,10/23/14,2701
10,10/23/14,2701
20,10/24/14,2701
20,10/24/14,2701
50,10/24/14,2701
30,10/24/14,2701
100,10/24/14,2701
100,10/24/14,2701
40,10/24/14,2701
100,10/24/14,2701
10,10/26/14,2701
10,10/26/14,2701
25,10/27/14,2701
25,10/27/14,2701
25,10/28/14,2701
10,10/28/14,2701
25,10/28/14,2701
10,10/28/14,2701
10,10/28/14,2701
10,10/28/14,2701
40,10/28/14,2701
20,10/29/14,2701
25,10/29/14,2701
105,10/29/14,2701
200,10/29/14,2701
25,10/29/14,2701
50,10/29/14,2701
5,10/29/14,2701
200,10/29/14,2701
250,10/29/14,2701
5,10/29/14,2701
61,10/29/14,2701
100,10/29/14,2701
20,10/29/14,2701
100,10/29/14,2701
100,10/29/14,2701
100,10/30/14,2701
10,10/30/14,2701
100,10/31/14,2701
25,10/31/14,2701
6,10/31/14,2701
25,11/1/14,2701
20,11/1/14,2701
100,11/1/14,2701
25,11/1/14,2701
175,6/26/14,2703
50,6/26/14,2703
25,6/27/14,2703
100,6/27/14,2703
150,6/27/14,2703
25,6/27/14,2703
25,6/28/14,2703
25,6/30/14,2703
5,6/30/14,2703
100,7/2/14,2703
500,7/4/14,2703
100,7/4/14,2703
40,7/6/14,2703
5,7/11/14,2703
100,7/14/14,2703
50,7/20/14,2703
25,7/20/14,2703
100,7/21/14,2703
200,7/22/14,2703
200,7/6/14,2731
25,7/7/14,2731
20,7/31/14,2734
100,8/5/14,2734
80,8/6/14,2734
25,8/8/14,2734
100,8/9/14,2734
50,8/14/14,2734
200,8/20/14,2734
80,8/21/14,2734
100,8/23/14,2734
100,8/28/14,2734
100,8/29/14,2734
100,9/2/14,2734
100,9/4/14,2734
165,9/28/14,2734
25,7/14/14,2738
25,7/15/14,2738
10,7/19/14,2738
25,7/21/14,2738
25,7/21/14,2738
5,7/21/14,2738
10,7/21/14,2738
100,7/21/14,2738
25,8/10/14,2738
100,6/23/14,2742
75,6/24/14,2742
25,7/1/14,2742
50,7/2/14,2742
250,7/6/14,2742
10,6/23/14,2745
25,6/23/14,2745
35,6/23/14,2745
30,6/23/14,2745
25,6/24/14,2745
100,6/24/14,2745
20,6/24/14,2745
5,6/25/14,2745
10,6/25/14,2745
40,6/26/14,2745
149,6/30/14,2745
20,6/30/14,2745
100,7/8/14,2745
5,7/14/14,2745
50,7/14/14,2745
25,6/22/14,2748
20,6/22/14,2748
25,6/22/14,2748
5,7/11/14,2748
100,7/30/14,2748
200,7/20/14,2753
25,7/25/14,2753
100,8/5/14,2753
25,8/9/14,2753
50,8/10/14,2753
15,10/28/14,2753
10,11/8/14,2753
150,6/30/14,2759
250,6/30/14,2759
100,6/30/14,2759
25,7/2/14,2759
10,7/2/14,2759
25,7/3/14,2759
1,7/5/14,2759
25,7/6/14,2759
25,7/11/14,2759
100,7/13/14,2759
75,7/17/14,2759
125,7/17/14,2759
100,7/19/14,2759
25,7/19/14,2759
50,7/21/14,2759
100,7/23/14,2759
25,7/23/14,2759
50,7/24/14,2759
100,7/24/14,2759
25,7/29/14,2759
10,7/29/14,2759
25,7/30/14,2759
104,8/1/14,2759
20,8/6/14,2759
25,8/7/14,2759
50,8/11/14,2759
25,8/11/14,2759
25,8/11/14,2759
25,8/13/14,2759
100,8/13/14,2759
50,8/14/14,2759
100,8/14/14,2759
30,8/1/14,2764
100,8/4/14,2764
25,8/5/14,2764
480,8/10/14,2764
15,8/11/14,2764
50,8/12/14,2764
25,8/19/14,2764
150,8/24/14,2764
150,8/25/14,2764
25,8/25/14,2764
8,8/28/14,2764
10,8/28/14,2764
25,8/28/14,2764
5,8/29/14,2764
25,8/29/14,2764
50,9/5/14,2764
40,9/9/14,2764
50,9/13/14,2764
800,9/15/14,2764
10,9/17/14,2766
25,10/4/14,2766
75,10/4/14,2766
25,7/8/14,2776
100,7/8/14,2776
10,7/11/14,2776
100,7/14/14,2776
10,7/22/14,2776
100,8/5/14,2776
50,8/14/14,2776
100,7/2/14,2777
300,8/5/14,2777
10,8/7/14,2777
25,8/10/14,2777
25,7/3/14,2780
125,7/3/14,2780
340,7/4/14,2780
10,7/6/14,2780
5,7/11/14,2780
100,7/11/14,2780
100,7/20/14,2780
50,7/21/14,2780
200,7/23/14,2780
50,7/24/14,2780
25,7/30/14,2780
100,8/5/14,2780
5,8/7/14,2780
10,8/9/14,2780
25,8/11/14,2780
5,8/12/14,2780
25,8/13/14,2780
300,8/15/14,2780
15,8/16/14,2780
75,8/16/14,2780
100,8/17/14,2780
100,8/17/14,2780
100,8/19/14,2780
250,8/19/14,2780
25,8/19/14,2780
100,8/19/14,2780
100,8/20/14,2780
10,8/20/14,2780
25,8/21/14,2780
25,8/24/14,2780
25,6/30/14,2787
50,6/30/14,2787
10,6/30/14,2787
25,7/4/14,2787
5,7/11/14,2787
5000,7/7/14,2814
10,7/7/14,2814
50,7/7/14,2814
100,7/7/14,2814
25,7/7/14,2814
25,7/7/14,2814
25,7/8/14,2814
25,7/8/14,2814
25,7/8/14,2814
25,7/8/14,2814
50,7/8/14,2814
5,7/9/14,2814
5,7/11/14,2814
5,7/11/14,2814
100,7/12/14,2814
125,7/13/14,2814
3500,7/13/14,2814
25,7/14/14,2814
40,7/15/14,2814
75,7/17/14,2814
300,7/18/14,2814
15,7/18/14,2814
50,7/19/14,2814
50,7/21/14,2814
200,7/21/14,2814
25,7/21/14,2814
10,7/21/14,2814
25,7/22/14,2814
25,7/24/14,2814
3,7/26/14,2814
10,7/28/14,2814
25,8/6/14,2814
500,8/6/14,2814
522,8/6/14,2814
100,8/7/14,2814
100,8/7/14,2814
60,8/8/14,2814
25,8/8/14,2814
25,8/16/14,2814
100,7/18/14,2819
75,7/19/14,2819
25,7/21/14,2819
25,7/22/14,2819
25,8/7/14,2819
280,8/8/14,2819
25,8/10/14,2819
50,8/12/14,2819
10,7/28/14,2826
10,7/31/14,2826
50,8/5/14,2826
50,8/7/14,2826
25,7/18/14,2830
26,7/18/14,2830
50,7/19/14,2830
35,7/20/14,2830
50,7/20/14,2830
50,7/20/14,2830
50,7/20/14,2830
100,7/20/14,2830
25,7/20/14,2830
50,7/21/14,2830
50,7/21/14,2830
50,7/21/14,2830
100,7/21/14,2830
250,7/22/14,2830
5,7/22/14,2830
25,7/22/14,2830
25,7/22/14,2830
10,7/22/14,2830
100,7/24/14,2830
25,7/25/14,2830
10,7/27/14,2830
25,7/28/14,2830
25,7/29/14,2830
25,7/30/14,2830
44,7/30/14,2830
25,7/30/14,2830
25,8/3/14,2830
50,8/3/14,2830
50,8/4/14,2830
50,8/8/14,2830
25,8/8/14,2830
50,8/12/14,2830
25,8/14/14,2830
100,8/16/14,2830
50,8/19/14,2830
100,8/5/14,2837
10,8/8/14,2837
25,8/8/14,2837
50,8/11/14,2837
50,8/11/14,2837
25,8/13/14,2837
50,8/14/14,2837
245,8/18/14,2837
25,8/21/14,2837
20,8/21/14,2837
50,8/21/14,2837
200,8/22/14,2837
100,8/22/14,2837
15,8/25/14,2837
10,8/27/14,2837
50,8/28/14,2837
25,8/30/14,2837
100,9/1/14,2837
200,9/2/14,2837
50,9/3/14,2837
5,8/22/14,2852
5,8/22/14,2852
10,8/22/14,2852
100,8/22/14,2852
20,8/24/14,2852
15,8/26/14,2852
25,9/2/14,2852
5,9/11/14,2852
20,9/11/14,2852
50,9/15/14,2852
20,10/5/14,2852
20,10/8/14,2852
55,10/9/14,2852
100,8/11/14,2856
25,8/20/14,2856
25,8/22/14,2856
50,9/7/14,2856
25,9/15/14,2856
50,7/22/14,2861
200,7/22/14,2861
75,7/22/14,2861
10,7/22/14,2861
50,7/22/14,2861
25,7/22/14,2861
25,7/22/14,2861
500,7/23/14,2861
100,7/23/14,2861
50,7/23/14,2861
100,7/23/14,2861
50,7/23/14,2861
50,7/23/14,2861
25,7/23/14,2861
10,7/23/14,2861
180,7/23/14,2861
25,7/23/14,2861
25,7/23/14,2861
25,7/23/14,2861
50,8/4/14,2861
20,8/5/14,2867
100,8/5/14,2867
60,8/5/14,2867
20,8/6/14,2867
5,8/6/14,2867
25,8/6/14,2867
15,8/8/14,2867
50,8/19/14,2867
10,8/19/14,2867
25,8/21/14,2867
25,9/11/14,2867
25,9/13/14,2867
25,9/15/14,2867
500,9/16/14,2867
90,9/17/14,2867
45,9/22/14,2867
10,9/23/14,2867
25,10/1/14,2867
5,7/29/14,2873
25,7/30/14,2873
20,7/31/14,2873
25,7/31/14,2873
100,8/1/14,2873
100,8/5/14,2873
50,8/5/14,2873
25,8/10/14,2873
15,8/11/14,2873
25,8/13/14,2873
100,8/5/14,2879
25,10/14/14,2881
50,10/14/14,2881
40,10/14/14,2881
10,10/16/14,2881
20,10/17/14,2881
25,10/21/14,2881
100,10/23/14,2881
50,10/24/14,2881
25,10/26/14,2881
50,10/28/14,2881
25,11/4/14,2881
50,7/23/14,2888
10,7/23/14,2888
25,7/23/14,2888
100,7/23/14,2888
50,7/23/14,2888
100,7/23/14,2888
50,7/25/14,2888
30,7/25/14,2888
25,7/25/14,2888
25,7/27/14,2888
25,7/28/14,2888
25,7/28/14,2888
10,7/29/14,2888
50,7/29/14,2888
20,7/30/14,2888
50,8/3/14,2888
30,8/4/14,2888
25,8/5/14,2888
25,8/6/14,2888
20,8/6/14,2888
25,8/10/14,2888
80,8/11/14,2888
25,8/16/14,2888
135,7/24/14,2896
100,7/25/14,2896
100,7/28/14,2896
600,8/2/14,2896
100,8/5/14,2896
100,8/5/14,2896
100,8/6/14,2896
25,8/6/14,2896
44,8/6/14,2896
30,8/7/14,2896
200,8/7/14,2896
50,8/10/14,2896
100,8/17/14,2896
100,8/18/14,2896
400,8/23/14,2896
25,8/25/14,2896
25,8/26/14,2896
25,8/26/14,2896
100,8/26/14,2896
60,8/27/14,2896
100,7/28/14,2905
750,7/30/14,2905
100,8/1/14,2905
180,8/2/14,2905
3,8/2/14,2905
100,8/3/14,2905
100,8/5/14,2905
200,8/5/14,2905
72,8/6/14,2905
100,8/6/14,2905
25,8/6/14,2905
100,8/7/14,2905
100,8/8/14,2905
100,8/8/14,2905
150,8/8/14,2905
5,8/8/14,2905
100,8/8/14,2905
50,8/12/14,2905
10,8/13/14,2905
500,8/13/14,2905
25,8/14/14,2905
35,8/17/14,2905
20,8/19/14,2905
54,8/22/14,2905
25,8/22/14,2905
25,8/25/14,2905
25,8/25/14,2905
100,8/26/14,2905
20,8/27/14,2905
25,9/2/14,2905
5,9/2/14,2905
30,9/2/14,2905
25,9/2/14,2905
50,9/2/14,2905
100,9/2/14,2905
25,9/2/14,2905
30,9/2/14,2905
20,9/2/14,2905
25,9/2/14,2905
500,9/3/14,2905
25,9/3/14,2905
50,9/3/14,2905
50,9/3/14,2905
500,9/3/14,2905
50,9/3/14,2905
50,9/3/14,2905
75,9/4/14,2905
25,9/5/14,2905
25,9/10/14,2905
1181,9/16/14,2905
50,8/2/14,2912
200,8/2/14,2912
25,8/3/14,2912
10,8/3/14,2912
200,8/3/14,2912
50,8/4/14,2912
15,8/4/14,2912
100,8/5/14,2912
100,8/7/14,2912
10,8/7/14,2912
150,8/8/14,2912
25,8/8/14,2912
50,8/9/14,2912
25,8/9/14,2912
20,8/11/14,2912
50,8/14/14,2912
50,8/14/14,2912
10,8/14/14,2912
65,8/23/14,2912
50,8/23/14,2912
25,8/26/14,2912
25,8/27/14,2912
100,8/27/14,2912
100,8/27/14,2912
100,8/27/14,2912
300,8/27/14,2912
20,8/27/14,2912
10,8/27/14,2912
20,8/27/14,2912
100,8/27/14,2912
10,8/27/14,2912
25,8/30/14,2912
50,8/30/14,2912
20,8/30/14,2912
50,8/30/14,2912
25,8/31/14,2912
100,9/1/14,2912
